#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        VOLUME          
54000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.14377240e+06 -3.40345473e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.46439514e+06 -2.43095484e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.11565224e+06 -3.36320190e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.77230824e+06 -2.87171945e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05  6.07432458e+04  1.18367426e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.56798035e+06 -1.14777487e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.95814922e+06 -1.70628516e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.06041834e+06 -1.85267908e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.03540570e+06 -1.81687454e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
54900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.24656448e+06 -6.87681616e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
55000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.35019415e+06 -8.36023110e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
55100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.43751897e+06 -9.61024918e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
55200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.47516629e+05  4.56121682e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
55300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.47026901e+06 -2.43936303e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
55400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.66885235e+06 -1.29216888e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
55500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.27449541e+06 -2.15912138e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
55600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.92863815e+06 -3.09549913e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
55700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.03684748e+06 -3.87480573e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
55800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.21609543e+06 -6.44066447e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
55900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.89598975e+06 -1.61730649e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.52480689e+06 -2.51743171e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.74125302e+06 -1.39580740e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.01160500e+06 -3.21426266e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.60575258e+06 -1.20184423e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.35286119e+06 -2.27129868e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.60774094e+05 -1.35438948e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
56600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.13215669e+06 -1.95536951e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.84057447e+06 -1.53798186e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.56533659e+06 -1.14399044e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
56900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.16807070e+06 -2.00677890e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.98618542e+06 -1.74641778e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.14413981e+06 -1.97252284e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.70662610e+06 -1.34624041e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.42125967e+06 -3.80066605e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.78876444e+06 -2.89527581e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.39692647e+06 -2.33437628e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.22244397e+06 -2.08461194e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.27556119e+06 -3.59210482e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05  3.98561004e+05  1.66724613e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
57900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -4.29402490e+06 -5.04999266e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.61268277e+06 -1.21176450e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.74301732e+06 -4.26124855e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.09377933e+06 -3.33189175e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.13953622e+06 -5.34475168e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
58400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.22372965e+06 -2.08645234e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -8.67666844e+05 -1.45305629e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
58600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.31522305e+06 -2.21742128e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.61670318e+06 -1.21751956e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.89866383e+06 -3.05259214e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
58900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.24777969e+06 -6.89421133e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
59000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -3.46539155e+05  6.00666677e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
59100000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -5.46261393e+06 -6.72277857e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
59200000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -9.34784581e+05 -2.41381838e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
59300000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.02445410e+06 -1.80119780e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
59400000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.97046595e+06 -1.72391603e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
59500000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.71946394e+06 -2.79607507e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
59600000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.66572904e+06 -2.71915582e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
59700000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.17966509e+06 -5.91917956e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
59800000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -2.39318280e+06 -2.32901737e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
59900000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.30429125e+05  9.10019070e+02  8.57000000e+02  7.97417183e+02  3.21501847e+04
60000000         -2.03880027e+06  1.35794451e+05  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.17459472e+06 -1.70792488e+06  2.82577104e+05 -1.61628823e+06 -1.21692556e+03  8.57000000e+02  7.97417183e+02  3.21501847e+04
